step,train_loss,val_loss,lr,layer,wall_time,peak_vram_gb,phase
8881,5.170294,nan,0.00009833,layer_0,0.2,3.2049,train
8882,5.535692,nan,0.00009833,layer_0,0.2,3.2049,train
8883,4.969512,nan,0.00009833,layer_0,0.2,3.2049,train
8884,5.452025,nan,0.00009833,layer_0,0.2,3.2049,train
8885,5.165203,nan,0.00009833,layer_0,0.2,3.2049,train
8886,4.508634,nan,0.00009833,layer_0,0.2,3.2049,train
8887,5.110215,nan,0.00009833,layer_0,0.2,3.2049,train
8888,6.424623,nan,0.00009833,layer_0,0.2,3.2049,train
8889,4.457117,nan,0.00009833,layer_0,0.2,3.2049,train
8890,5.290110,nan,0.00009833,layer_0,0.2,3.2049,train
8891,4.831340,nan,0.00009832,layer_1,0.2,3.2049,train
8892,5.465131,nan,0.00009832,layer_1,0.2,3.2049,train
8893,4.892802,nan,0.00009832,layer_1,0.2,3.2049,train
8894,5.733586,nan,0.00009832,layer_1,0.2,3.2049,train
8895,5.556433,nan,0.00009832,layer_1,0.2,3.2049,train
8896,4.558824,nan,0.00009832,layer_1,0.2,3.2049,train
8897,4.704209,nan,0.00009832,layer_1,0.2,3.2049,train
8898,5.022529,nan,0.00009832,layer_1,0.2,3.2049,train
8899,5.229517,nan,0.00009832,layer_1,0.2,3.2049,train
8900,4.978422,nan,0.00009832,layer_1,0.2,3.2049,train
8901,4.793643,nan,0.00009832,layer_2,0.2,3.2049,train
8902,5.611555,nan,0.00009832,layer_2,0.2,3.2049,train
8903,4.852108,nan,0.00009832,layer_2,0.2,3.2049,train
8904,5.046070,nan,0.00009832,layer_2,0.2,3.2049,train
8905,5.076666,nan,0.00009832,layer_2,0.2,3.2049,train
8906,4.813345,nan,0.00009832,layer_2,0.2,3.2049,train
8907,4.746609,nan,0.00009832,layer_2,0.2,3.2049,train
8908,5.132973,nan,0.00009832,layer_2,0.2,3.2049,train
8909,5.991793,nan,0.00009832,layer_2,0.2,3.2049,train
8910,5.613370,nan,0.00009832,layer_2,0.2,3.2049,train
8911,4.951112,nan,0.00009832,layer_3,0.2,3.2049,train
8912,4.802365,nan,0.00009832,layer_3,0.2,3.2049,train
8913,5.125417,nan,0.00009832,layer_3,0.2,3.2049,train
8914,5.496716,nan,0.00009831,layer_3,0.2,3.2049,train
8915,5.151149,nan,0.00009831,layer_3,0.2,3.2049,train
8916,5.065649,nan,0.00009831,layer_3,0.2,3.2049,train
8917,5.031873,nan,0.00009831,layer_3,0.2,3.2049,train
8918,5.061766,nan,0.00009831,layer_3,0.2,3.2049,train
8919,4.642108,nan,0.00009831,layer_3,0.2,3.2049,train
8920,5.302161,nan,0.00009831,layer_3,0.2,3.2049,train
8921,5.029113,nan,0.00009831,layer_4,0.2,3.2049,train
8922,5.047576,nan,0.00009831,layer_4,0.2,3.2049,train
8923,6.383685,nan,0.00009831,layer_4,0.2,3.2049,train
8924,5.233270,nan,0.00009831,layer_4,0.2,3.2049,train
8925,4.956790,nan,0.00009831,layer_4,0.2,3.2049,train
8926,4.685637,nan,0.00009831,layer_4,0.2,3.2049,train
8927,5.051644,nan,0.00009831,layer_4,0.2,3.2049,train
8928,5.468977,nan,0.00009831,layer_4,0.2,3.2049,train
8929,6.124437,nan,0.00009831,layer_4,0.2,3.2049,train
8930,5.633595,nan,0.00009831,layer_4,0.2,3.2049,train
8931,5.180737,nan,0.00009831,layer_5,0.2,3.2049,train
8932,4.803812,nan,0.00009831,layer_5,0.2,3.2049,train
8933,4.940042,nan,0.00009831,layer_5,0.2,3.2049,train
8934,4.808401,nan,0.00009831,layer_5,0.2,3.2049,train
8935,5.180606,nan,0.00009831,layer_5,0.2,3.2049,train
8936,4.888628,nan,0.00009831,layer_5,0.2,3.2049,train
8937,4.736989,nan,0.00009831,layer_5,0.2,3.2049,train
8938,5.030351,nan,0.00009830,layer_5,0.2,3.2049,train
8939,5.620675,nan,0.00009830,layer_5,0.2,3.2049,train
8940,5.780632,nan,0.00009830,layer_5,0.2,3.2049,train
8941,4.552184,nan,0.00009830,layer_6,0.2,3.2049,train
8942,5.300591,nan,0.00009830,layer_6,0.2,3.2049,train
8943,5.095121,nan,0.00009830,layer_6,0.2,3.2049,train
8944,5.434888,nan,0.00009830,layer_6,0.2,3.2049,train
8945,5.008723,nan,0.00009830,layer_6,0.2,3.2049,train
8946,5.609772,nan,0.00009830,layer_6,0.2,3.2049,train
8947,5.046305,nan,0.00009830,layer_6,0.2,3.2049,train
8948,5.174798,nan,0.00009830,layer_6,0.2,3.2049,train
8949,4.832633,nan,0.00009830,layer_6,0.2,3.2049,train
8950,4.622456,nan,0.00009830,layer_6,0.2,3.2049,train
8951,4.782518,nan,0.00009830,layer_7,0.2,3.2049,train
8952,4.449140,nan,0.00009830,layer_7,0.2,3.2049,train
8953,5.264717,nan,0.00009830,layer_7,0.2,3.2049,train
8954,5.239614,nan,0.00009830,layer_7,0.2,3.2049,train
8955,5.007124,nan,0.00009830,layer_7,0.2,3.2049,train
8956,4.894179,nan,0.00009830,layer_7,0.2,3.2049,train
8957,5.354878,nan,0.00009830,layer_7,0.2,3.2049,train
8958,4.647897,nan,0.00009830,layer_7,0.2,3.2049,train
8959,4.867831,nan,0.00009830,layer_7,0.2,3.2049,train
8960,5.179011,nan,0.00009830,layer_7,0.2,3.2049,train
8961,4.929801,nan,0.00009829,layer_8,0.2,3.2049,train
8962,5.521630,nan,0.00009829,layer_8,0.2,3.2049,train
8963,4.924881,nan,0.00009829,layer_8,0.2,3.2049,train
8964,4.802446,nan,0.00009829,layer_8,0.2,3.2049,train
8965,4.866126,nan,0.00009829,layer_8,0.2,3.2049,train
8966,5.019364,nan,0.00009829,layer_8,0.2,3.2049,train
8967,5.133688,nan,0.00009829,layer_8,0.2,3.2049,train
8968,5.381971,nan,0.00009829,layer_8,0.2,3.2049,train
8969,5.144451,nan,0.00009829,layer_8,0.2,3.2049,train
8970,4.905577,nan,0.00009829,layer_8,0.2,3.2049,train
8971,5.249950,nan,0.00009829,layer_9,0.2,3.2049,train
8972,4.959819,nan,0.00009829,layer_9,0.2,3.2049,train
8973,4.604977,nan,0.00009829,layer_9,0.2,3.2049,train
8974,4.899558,nan,0.00009829,layer_9,0.2,3.2049,train
8975,5.559494,nan,0.00009829,layer_9,0.2,3.2049,train
8976,4.700599,nan,0.00009829,layer_9,0.2,3.2049,train
8977,4.969881,nan,0.00009829,layer_9,0.2,3.2049,train
8978,5.261127,nan,0.00009829,layer_9,0.2,3.2049,train
8979,4.983529,nan,0.00009829,layer_9,0.2,3.2049,train
8980,5.478056,nan,0.00009829,layer_9,0.2,3.2049,train
8981,5.311766,nan,0.00009829,layer_10,0.2,3.2049,train
8982,4.961014,nan,0.00009829,layer_10,0.2,3.2049,train
8983,4.744058,nan,0.00009829,layer_10,0.2,3.2049,train
8984,5.050699,nan,0.00009829,layer_10,0.2,3.2049,train
8985,5.814142,nan,0.00009828,layer_10,0.2,3.2049,train
8986,4.957886,nan,0.00009828,layer_10,0.2,3.2049,train
8987,7.095373,nan,0.00009828,layer_10,0.2,3.2049,train
8988,4.602285,nan,0.00009828,layer_10,0.2,3.2049,train
8989,5.390368,nan,0.00009828,layer_10,0.2,3.2049,train
8990,5.268233,nan,0.00009828,layer_10,0.2,3.2049,train
8991,4.831514,nan,0.00009828,layer_11,0.2,3.2049,train
8992,4.748623,nan,0.00009828,layer_11,0.2,3.2049,train
8993,5.301531,nan,0.00009828,layer_11,0.2,3.2049,train
8994,4.892416,nan,0.00009828,layer_11,0.2,3.2049,train
8995,5.168335,nan,0.00009828,layer_11,0.2,3.2049,train
8996,4.868362,nan,0.00009828,layer_11,0.2,3.2049,train
8997,5.127122,nan,0.00009828,layer_11,0.2,3.2049,train
8998,5.541597,nan,0.00009828,layer_11,0.2,3.2049,train
8999,5.315015,nan,0.00009828,layer_11,0.2,3.2049,train
9000,4.839738,nan,0.00009828,layer_11,0.2,3.2049,train
9000,5.068378,5.157765,0.00009828,layer_0,14.9,3.2049,eval
9001,5.369966,nan,0.00009828,layer_0,0.2,3.2049,train
9002,4.626782,nan,0.00009828,layer_0,0.2,3.2049,train
9003,5.117804,nan,0.00009828,layer_0,0.2,3.2049,train
9004,5.255576,nan,0.00009828,layer_0,0.2,3.2049,train
9005,4.838679,nan,0.00009828,layer_0,0.2,3.2049,train
9006,4.947783,nan,0.00009828,layer_0,0.2,3.2049,train
9007,5.564228,nan,0.00009828,layer_0,0.2,3.2049,train
9008,4.818121,nan,0.00009827,layer_0,0.2,3.2049,train
9009,4.580091,nan,0.00009827,layer_0,0.2,3.2049,train
9010,5.697193,nan,0.00009827,layer_0,0.2,3.2049,train
9011,4.648950,nan,0.00009827,layer_1,0.2,3.2049,train
9012,5.267657,nan,0.00009827,layer_1,0.2,3.2049,train
9013,5.124613,nan,0.00009827,layer_1,0.2,3.2049,train
9014,5.393106,nan,0.00009827,layer_1,0.2,3.2049,train
9015,5.301464,nan,0.00009827,layer_1,0.2,3.2049,train
9016,6.866797,nan,0.00009827,layer_1,0.2,3.2049,train
9017,5.068291,nan,0.00009827,layer_1,0.2,3.2049,train
9018,4.590464,nan,0.00009827,layer_1,0.2,3.2049,train
9019,5.465683,nan,0.00009827,layer_1,0.2,3.2049,train
9020,4.331172,nan,0.00009827,layer_1,0.2,3.2049,train
9021,5.235577,nan,0.00009827,layer_2,0.2,3.2049,train
9022,5.461963,nan,0.00009827,layer_2,0.2,3.2049,train
9023,4.358564,nan,0.00009827,layer_2,0.2,3.2049,train
9024,5.537888,nan,0.00009827,layer_2,0.2,3.2049,train
9025,4.944753,nan,0.00009827,layer_2,0.2,3.2049,train
9026,5.529771,nan,0.00009827,layer_2,0.2,3.2049,train
9027,5.014286,nan,0.00009827,layer_2,0.2,3.2049,train
9028,4.622355,nan,0.00009827,layer_2,0.2,3.2049,train
9029,4.825632,nan,0.00009827,layer_2,0.2,3.2049,train
9030,5.216864,nan,0.00009827,layer_2,0.2,3.2049,train
9031,5.642024,nan,0.00009827,layer_3,0.2,3.2049,train
9032,5.466578,nan,0.00009826,layer_3,0.2,3.2049,train
9033,5.201448,nan,0.00009826,layer_3,0.2,3.2049,train
9034,5.332921,nan,0.00009826,layer_3,0.2,3.2049,train
9035,5.094257,nan,0.00009826,layer_3,0.2,3.2049,train
9036,4.983152,nan,0.00009826,layer_3,0.2,3.2049,train
9037,5.382827,nan,0.00009826,layer_3,0.2,3.2049,train
9038,5.848240,nan,0.00009826,layer_3,0.2,3.2049,train
9039,5.008040,nan,0.00009826,layer_3,0.2,3.2049,train
9040,5.429539,nan,0.00009826,layer_3,0.2,3.2049,train
9041,5.500072,nan,0.00009826,layer_4,0.2,3.2049,train
9042,5.170278,nan,0.00009826,layer_4,0.2,3.2049,train
9043,4.967205,nan,0.00009826,layer_4,0.2,3.2049,train
9044,5.161956,nan,0.00009826,layer_4,0.2,3.2049,train
9045,5.139075,nan,0.00009826,layer_4,0.2,3.2049,train
9046,5.087543,nan,0.00009826,layer_4,0.2,3.2049,train
9047,4.970298,nan,0.00009826,layer_4,0.2,3.2049,train
9048,5.351611,nan,0.00009826,layer_4,0.2,3.2049,train
9049,5.032277,nan,0.00009826,layer_4,0.2,3.2049,train
9050,5.469930,nan,0.00009826,layer_4,0.2,3.2049,train
9051,5.366668,nan,0.00009826,layer_5,0.2,3.2049,train
9052,4.683726,nan,0.00009826,layer_5,0.2,3.2049,train
9053,5.128834,nan,0.00009826,layer_5,0.2,3.2049,train
9054,4.885931,nan,0.00009826,layer_5,0.2,3.2049,train
9055,5.380529,nan,0.00009825,layer_5,0.2,3.2049,train
9056,5.213627,nan,0.00009825,layer_5,0.2,3.2049,train
9057,4.814767,nan,0.00009825,layer_5,0.2,3.2049,train
9058,5.434318,nan,0.00009825,layer_5,0.2,3.2049,train
9059,4.668493,nan,0.00009825,layer_5,0.2,3.2049,train
9060,5.496883,nan,0.00009825,layer_5,0.2,3.2049,train
9061,4.652588,nan,0.00009825,layer_6,0.2,3.2049,train
9062,5.628522,nan,0.00009825,layer_6,0.2,3.2049,train
9063,4.841103,nan,0.00009825,layer_6,0.2,3.2049,train
9064,5.111498,nan,0.00009825,layer_6,0.2,3.2049,train
9065,5.221889,nan,0.00009825,layer_6,0.2,3.2049,train
9066,4.510789,nan,0.00009825,layer_6,0.2,3.2049,train
9067,4.527614,nan,0.00009825,layer_6,0.2,3.2049,train
9068,5.329310,nan,0.00009825,layer_6,0.2,3.2049,train
9069,5.269060,nan,0.00009825,layer_6,0.2,3.2049,train
9070,5.000648,nan,0.00009825,layer_6,0.2,3.2049,train
9071,4.703461,nan,0.00009825,layer_7,0.2,3.2049,train
9072,4.841771,nan,0.00009825,layer_7,0.2,3.2049,train
9073,4.710124,nan,0.00009825,layer_7,0.2,3.2049,train
9074,4.705987,nan,0.00009825,layer_7,0.2,3.2049,train
9075,5.120109,nan,0.00009825,layer_7,0.2,3.2049,train
9076,5.017636,nan,0.00009825,layer_7,0.2,3.2049,train
9077,4.732911,nan,0.00009825,layer_7,0.2,3.2049,train
9078,5.178792,nan,0.00009824,layer_7,0.2,3.2049,train
9079,4.941074,nan,0.00009824,layer_7,0.2,3.2049,train
9080,6.323618,nan,0.00009824,layer_7,0.2,3.2049,train
9081,4.753199,nan,0.00009824,layer_8,0.2,3.2049,train
9082,5.121977,nan,0.00009824,layer_8,0.2,3.2049,train
9083,4.938164,nan,0.00009824,layer_8,0.2,3.2049,train
9084,5.365316,nan,0.00009824,layer_8,0.2,3.2049,train
9085,4.900083,nan,0.00009824,layer_8,0.2,3.2049,train
9086,5.076136,nan,0.00009824,layer_8,0.2,3.2049,train
9087,5.031443,nan,0.00009824,layer_8,0.2,3.2049,train
9088,5.607952,nan,0.00009824,layer_8,0.2,3.2049,train
9089,5.198489,nan,0.00009824,layer_8,0.2,3.2049,train
9090,4.898961,nan,0.00009824,layer_8,0.2,3.2049,train
9091,4.969670,nan,0.00009824,layer_9,0.2,3.2049,train
9092,4.589015,nan,0.00009824,layer_9,0.2,3.2049,train
9093,5.051812,nan,0.00009824,layer_9,0.2,3.2049,train
9094,5.024035,nan,0.00009824,layer_9,0.2,3.2049,train
9095,5.103176,nan,0.00009824,layer_9,0.2,3.2049,train
9096,5.117833,nan,0.00009824,layer_9,0.2,3.2049,train
9097,5.304859,nan,0.00009824,layer_9,0.2,3.2049,train
9098,5.150245,nan,0.00009824,layer_9,0.2,3.2049,train
9099,5.057343,nan,0.00009824,layer_9,0.2,3.2049,train
9100,5.008153,nan,0.00009824,layer_9,0.2,3.2049,train
9101,5.221836,nan,0.00009823,layer_10,0.2,3.2049,train
9102,5.764396,nan,0.00009823,layer_10,0.2,3.2049,train
9103,4.176109,nan,0.00009823,layer_10,0.2,3.2049,train
9104,5.198990,nan,0.00009823,layer_10,0.2,3.2049,train
9105,4.991673,nan,0.00009823,layer_10,0.2,3.2049,train
9106,5.338667,nan,0.00009823,layer_10,0.2,3.2049,train
9107,4.790167,nan,0.00009823,layer_10,0.2,3.2049,train
9108,5.101195,nan,0.00009823,layer_10,0.2,3.2049,train
9109,4.983609,nan,0.00009823,layer_10,0.2,3.2049,train
9110,5.323022,nan,0.00009823,layer_10,0.2,3.2049,train
9111,5.130128,nan,0.00009823,layer_11,0.2,3.2049,train
9112,5.445993,nan,0.00009823,layer_11,0.2,3.2049,train
9113,5.263545,nan,0.00009823,layer_11,0.2,3.2049,train
9114,5.032371,nan,0.00009823,layer_11,0.2,3.2049,train
9115,5.324795,nan,0.00009823,layer_11,0.2,3.2049,train
9116,4.610125,nan,0.00009823,layer_11,0.2,3.2049,train
9117,5.106940,nan,0.00009823,layer_11,0.2,3.2049,train
9118,4.604785,nan,0.00009823,layer_11,0.2,3.2049,train
9119,4.621214,nan,0.00009823,layer_11,0.2,3.2049,train
9120,4.579087,nan,0.00009823,layer_11,0.2,3.2049,train
9121,4.752194,nan,0.00009823,layer_0,0.2,3.2049,train
9122,4.979681,nan,0.00009823,layer_0,0.2,3.2049,train
9123,5.043055,nan,0.00009823,layer_0,0.2,3.2049,train
9124,5.178093,nan,0.00009822,layer_0,0.2,3.2049,train
9125,5.125042,nan,0.00009822,layer_0,0.2,3.2049,train
9126,5.037014,nan,0.00009822,layer_0,0.2,3.2049,train
9127,5.059610,nan,0.00009822,layer_0,0.2,3.2049,train
9128,5.214568,nan,0.00009822,layer_0,0.2,3.2049,train
9129,5.400229,nan,0.00009822,layer_0,0.2,3.2049,train
9130,5.218507,nan,0.00009822,layer_0,0.2,3.2049,train
9131,4.926417,nan,0.00009822,layer_1,0.2,3.2049,train
9132,4.885712,nan,0.00009822,layer_1,0.2,3.2049,train
9133,5.435069,nan,0.00009822,layer_1,0.2,3.2049,train
9134,4.852307,nan,0.00009822,layer_1,0.2,3.2049,train
9135,4.565572,nan,0.00009822,layer_1,0.2,3.2049,train
9136,5.272136,nan,0.00009822,layer_1,0.2,3.2049,train
9137,5.445782,nan,0.00009822,layer_1,0.2,3.2049,train
9138,5.285484,nan,0.00009822,layer_1,0.2,3.2049,train
9139,4.306228,nan,0.00009822,layer_1,0.2,3.2049,train
9140,5.209645,nan,0.00009822,layer_1,0.2,3.2049,train
9141,4.597669,nan,0.00009822,layer_2,0.2,3.2049,train
9142,4.805649,nan,0.00009822,layer_2,0.2,3.2049,train
9143,5.091533,nan,0.00009822,layer_2,0.2,3.2049,train
9144,5.268382,nan,0.00009822,layer_2,0.2,3.2049,train
9145,5.172145,nan,0.00009822,layer_2,0.2,3.2049,train
9146,4.969330,nan,0.00009822,layer_2,0.2,3.2049,train
9147,4.825392,nan,0.00009821,layer_2,0.2,3.2049,train
9148,4.238170,nan,0.00009821,layer_2,0.2,3.2049,train
9149,4.852582,nan,0.00009821,layer_2,0.2,3.2049,train
9150,4.518576,nan,0.00009821,layer_2,0.2,3.2049,train
9151,4.677349,nan,0.00009821,layer_3,0.2,3.2049,train
9152,4.692959,nan,0.00009821,layer_3,0.2,3.2049,train
9153,5.011851,nan,0.00009821,layer_3,0.2,3.2049,train
9154,4.728713,nan,0.00009821,layer_3,0.2,3.2049,train
9155,4.725243,nan,0.00009821,layer_3,0.2,3.2049,train
9156,5.100279,nan,0.00009821,layer_3,0.2,3.2049,train
9157,5.116200,nan,0.00009821,layer_3,0.2,3.2049,train
9158,5.186035,nan,0.00009821,layer_3,0.2,3.2049,train
9159,5.246089,nan,0.00009821,layer_3,0.2,3.2049,train
9160,5.000516,nan,0.00009821,layer_3,0.2,3.2049,train
9161,5.415646,nan,0.00009821,layer_4,0.2,3.2049,train
9162,4.554528,nan,0.00009821,layer_4,0.2,3.2049,train
9163,5.070896,nan,0.00009821,layer_4,0.2,3.2049,train
9164,4.625071,nan,0.00009821,layer_4,0.2,3.2049,train
9165,5.188454,nan,0.00009821,layer_4,0.2,3.2049,train
9166,5.254613,nan,0.00009821,layer_4,0.2,3.2049,train
9167,5.279468,nan,0.00009821,layer_4,0.2,3.2049,train
9168,4.786418,nan,0.00009821,layer_4,0.2,3.2049,train
9169,4.608749,nan,0.00009821,layer_4,0.2,3.2049,train
9170,4.630042,nan,0.00009820,layer_4,0.2,3.2049,train
9171,5.160855,nan,0.00009820,layer_5,0.2,3.2049,train
9172,5.515280,nan,0.00009820,layer_5,0.2,3.2049,train
9173,5.617127,nan,0.00009820,layer_5,0.2,3.2049,train
9174,5.220562,nan,0.00009820,layer_5,0.2,3.2049,train
9175,5.235341,nan,0.00009820,layer_5,0.2,3.2049,train
9176,5.535735,nan,0.00009820,layer_5,0.2,3.2049,train
9177,4.315145,nan,0.00009820,layer_5,0.2,3.2049,train
9178,5.057335,nan,0.00009820,layer_5,0.2,3.2049,train
9179,5.051761,nan,0.00009820,layer_5,0.2,3.2049,train
9180,5.201316,nan,0.00009820,layer_5,0.2,3.2049,train
9181,5.372531,nan,0.00009820,layer_6,0.2,3.2049,train
9182,4.762741,nan,0.00009820,layer_6,0.2,3.2049,train
9183,5.362627,nan,0.00009820,layer_6,0.2,3.2049,train
9184,4.509628,nan,0.00009820,layer_6,0.2,3.2049,train
9185,5.356488,nan,0.00009820,layer_6,0.2,3.2049,train
9186,5.438939,nan,0.00009820,layer_6,0.2,3.2049,train
9187,5.068879,nan,0.00009820,layer_6,0.2,3.2049,train
9188,4.393186,nan,0.00009820,layer_6,0.2,3.2049,train
9189,4.697660,nan,0.00009820,layer_6,0.2,3.2049,train
9190,4.547856,nan,0.00009820,layer_6,0.2,3.2049,train
9191,4.675696,nan,0.00009820,layer_7,0.2,3.2049,train
9192,5.089851,nan,0.00009820,layer_7,0.2,3.2049,train
9193,6.604961,nan,0.00009819,layer_7,0.2,3.2049,train
9194,5.281648,nan,0.00009819,layer_7,0.2,3.2049,train
9195,5.389545,nan,0.00009819,layer_7,0.2,3.2049,train
9196,5.872752,nan,0.00009819,layer_7,0.2,3.2049,train
9197,4.977206,nan,0.00009819,layer_7,0.2,3.2049,train
9198,4.437570,nan,0.00009819,layer_7,0.2,3.2049,train
9199,4.984779,nan,0.00009819,layer_7,0.2,3.2049,train
9200,4.994175,nan,0.00009819,layer_7,0.2,3.2049,train
9201,5.158844,nan,0.00009819,layer_8,0.2,3.2049,train
9202,4.896939,nan,0.00009819,layer_8,0.2,3.2049,train
9203,5.211134,nan,0.00009819,layer_8,0.2,3.2049,train
9204,5.115640,nan,0.00009819,layer_8,0.2,3.2049,train
9205,5.058386,nan,0.00009819,layer_8,0.2,3.2049,train
9206,5.112503,nan,0.00009819,layer_8,0.2,3.2049,train
9207,4.617153,nan,0.00009819,layer_8,0.2,3.2049,train
9208,4.833526,nan,0.00009819,layer_8,0.2,3.2049,train
9209,4.815731,nan,0.00009819,layer_8,0.2,3.2049,train
9210,5.388266,nan,0.00009819,layer_8,0.2,3.2049,train
9211,5.214428,nan,0.00009819,layer_9,0.2,3.2049,train
9212,5.486746,nan,0.00009819,layer_9,0.2,3.2049,train
9213,5.282389,nan,0.00009819,layer_9,0.2,3.2049,train
9214,5.475405,nan,0.00009819,layer_9,0.2,3.2049,train
9215,5.292538,nan,0.00009819,layer_9,0.2,3.2049,train
9216,5.888353,nan,0.00009818,layer_9,0.2,3.2049,train
9217,4.700465,nan,0.00009818,layer_9,0.2,3.2049,train
9218,5.261445,nan,0.00009818,layer_9,0.2,3.2049,train
9219,5.076755,nan,0.00009818,layer_9,0.2,3.2049,train
9220,5.927532,nan,0.00009818,layer_9,0.2,3.2049,train
9221,5.277151,nan,0.00009818,layer_10,0.2,3.2049,train
9222,5.118123,nan,0.00009818,layer_10,0.2,3.2049,train
9223,5.011226,nan,0.00009818,layer_10,0.2,3.2049,train
9224,4.758105,nan,0.00009818,layer_10,0.2,3.2049,train
9225,5.188701,nan,0.00009818,layer_10,0.2,3.2049,train
9226,4.560442,nan,0.00009818,layer_10,0.2,3.2049,train
9227,4.730212,nan,0.00009818,layer_10,0.2,3.2049,train
9228,5.179941,nan,0.00009818,layer_10,0.2,3.2049,train
9229,4.493649,nan,0.00009818,layer_10,0.2,3.2049,train
9230,5.775539,nan,0.00009818,layer_10,0.2,3.2049,train
9231,5.494089,nan,0.00009818,layer_11,0.2,3.2049,train
9232,5.453554,nan,0.00009818,layer_11,0.2,3.2049,train
9233,5.145180,nan,0.00009818,layer_11,0.2,3.2049,train
9234,4.558925,nan,0.00009818,layer_11,0.2,3.2049,train
9235,5.517098,nan,0.00009818,layer_11,0.2,3.2049,train
9236,4.899702,nan,0.00009818,layer_11,0.2,3.2049,train
9237,5.287725,nan,0.00009818,layer_11,0.2,3.2049,train
9238,4.962377,nan,0.00009818,layer_11,0.2,3.2049,train
9239,5.531382,nan,0.00009817,layer_11,0.2,3.2049,train
9240,5.395798,nan,0.00009817,layer_11,0.2,3.2049,train
9241,5.370145,nan,0.00009817,layer_0,0.2,3.2049,train
9242,5.053130,nan,0.00009817,layer_0,0.2,3.2049,train
9243,5.145674,nan,0.00009817,layer_0,0.2,3.2049,train
9244,4.779199,nan,0.00009817,layer_0,0.2,3.2049,train
9245,5.316439,nan,0.00009817,layer_0,0.2,3.2049,train
9246,4.818169,nan,0.00009817,layer_0,0.2,3.2049,train
9247,4.865323,nan,0.00009817,layer_0,0.2,3.2049,train
9248,5.410697,nan,0.00009817,layer_0,0.2,3.2049,train
9249,4.842940,nan,0.00009817,layer_0,0.2,3.2049,train
9250,5.928618,nan,0.00009817,layer_0,0.2,3.2049,train
9251,4.509531,nan,0.00009817,layer_1,0.2,3.2049,train
9252,5.108801,nan,0.00009817,layer_1,0.2,3.2049,train
9253,4.754942,nan,0.00009817,layer_1,0.2,3.2049,train
9254,5.337267,nan,0.00009817,layer_1,0.2,3.2049,train
9255,5.025257,nan,0.00009817,layer_1,0.2,3.2049,train
9256,5.022194,nan,0.00009817,layer_1,0.2,3.2049,train
9257,5.092179,nan,0.00009817,layer_1,0.2,3.2049,train
9258,4.941875,nan,0.00009817,layer_1,0.2,3.2049,train
9259,4.866161,nan,0.00009817,layer_1,0.2,3.2049,train
9260,4.963167,nan,0.00009817,layer_1,0.2,3.2049,train
9261,5.403265,nan,0.00009816,layer_2,0.2,3.2049,train
9262,4.660105,nan,0.00009816,layer_2,0.2,3.2049,train
9263,4.980681,nan,0.00009816,layer_2,0.2,3.2049,train
9264,4.921659,nan,0.00009816,layer_2,0.2,3.2049,train
9265,4.879763,nan,0.00009816,layer_2,0.2,3.2049,train
9266,4.728230,nan,0.00009816,layer_2,0.2,3.2049,train
9267,5.036847,nan,0.00009816,layer_2,0.2,3.2049,train
9268,5.459500,nan,0.00009816,layer_2,0.2,3.2049,train
9269,4.554840,nan,0.00009816,layer_2,0.2,3.2049,train
9270,5.032874,nan,0.00009816,layer_2,0.2,3.2049,train
9271,5.213506,nan,0.00009816,layer_3,0.2,3.2049,train
9272,4.536152,nan,0.00009816,layer_3,0.2,3.2049,train
9273,4.886193,nan,0.00009816,layer_3,0.2,3.2049,train
9274,6.228224,nan,0.00009816,layer_3,0.2,3.2049,train
9275,5.400945,nan,0.00009816,layer_3,0.2,3.2049,train
9276,5.007469,nan,0.00009816,layer_3,0.2,3.2049,train
9277,4.457537,nan,0.00009816,layer_3,0.2,3.2049,train
9278,5.148619,nan,0.00009816,layer_3,0.2,3.2049,train
9279,5.382648,nan,0.00009816,layer_3,0.2,3.2049,train
9280,4.794882,nan,0.00009816,layer_3,0.2,3.2049,train
9281,5.178662,nan,0.00009816,layer_4,0.2,3.2049,train
9282,5.597956,nan,0.00009816,layer_4,0.2,3.2049,train
9283,4.940919,nan,0.00009816,layer_4,0.2,3.2049,train
9284,5.151913,nan,0.00009815,layer_4,0.2,3.2049,train
9285,5.362205,nan,0.00009815,layer_4,0.2,3.2049,train
9286,5.385937,nan,0.00009815,layer_4,0.2,3.2049,train
9287,5.333219,nan,0.00009815,layer_4,0.2,3.2049,train
9288,5.305587,nan,0.00009815,layer_4,0.2,3.2049,train
9289,5.249753,nan,0.00009815,layer_4,0.2,3.2049,train
9290,4.736643,nan,0.00009815,layer_4,0.2,3.2049,train
9291,5.584287,nan,0.00009815,layer_5,0.2,3.2049,train
9292,5.068982,nan,0.00009815,layer_5,0.2,3.2049,train
9293,4.908089,nan,0.00009815,layer_5,0.2,3.2049,train
9294,4.766969,nan,0.00009815,layer_5,0.2,3.2049,train
9295,5.032113,nan,0.00009815,layer_5,0.2,3.2049,train
9296,5.163176,nan,0.00009815,layer_5,0.2,3.2049,train
9297,5.566109,nan,0.00009815,layer_5,0.2,3.2049,train
9298,5.538728,nan,0.00009815,layer_5,0.2,3.2049,train
9299,4.472367,nan,0.00009815,layer_5,0.2,3.2049,train
9300,5.300549,nan,0.00009815,layer_5,0.2,3.2049,train
9301,5.519082,nan,0.00009815,layer_6,0.2,3.2049,train
9302,5.724268,nan,0.00009815,layer_6,0.2,3.2049,train
